names,labels,text,paths
969284_mails_incl_bijlagen_3.zip__concatenated,1.0," 

_— - .

Van: D -

Verzonden: dinsdag 22 september 2020 10:53

Aan:

CC: —

Onderwerp: BR206584 - Amsterdam, VO Grimburgwal

Bijlagen: ProjectData_BR206584,Amsterdam, VO Grimburgwal_OG output opname_2020-09-22_104559.pdf

Geachte E

Helaas is het me nog niet gelukt om een afspraak te maken voor de panden van de UvA. Ik heb B cen vorige week vrijdag een email gestuurd, via de UvA heb ik
ook telefonisch contact gehad met een collega van hem, ES. -i heeft de betreffende mail ook van mij ontvangen en hij zou B contacteren (dit was
gisteren) dat hij even moet reageren op mijn mail maar helaas heb ik nog niks vernomen.

De overige adressen zijn ingepland en de brieven worden daarvoor vandaag per post verstuurd. In de planning staan de panden van de UvA al wel ingepland maar deze zijn
dus nog onder voorbehoud, ik hoop dat ik de panden op deze dagen kan inplannen.

Mijn verzoek aan u is om B c op te wijzen dat wij vóór half oktober de opnames uitgevoerd moeten hebben en dus graag z.s.m. de afspraken willen inplannen.
Vertrouwende u hiermee voorlopig voldoende te hebben geïnformeerd.

Met vriendelijke groet,

afwezig op dinsdagmiddag

Esp 228 | 5633 AC Eindhoven | 040 707 93 70
Eindhoven & Amsterdam
www.bouwrisk.nl

INNNANSANSNANNNNSNSNANDGIDININN

 
",../images/1.0/969284_mails_incl_bijlagen_3.zip__concatenated_p_036.jpg
969284_mails_incl_bijlagen_4_1.zip__concatenated,1.0," 

 

Randvoorwaarden veiligheidsconstructie Grimburgwal GBWO104 (UVA) Gemeente

Amsterdam
Opsteller: N Uitgangspunten: Deze algemene randvoorwaarden zijn bepaald m.b.t. de veiligheidsconstructies t.b.v. de versteviging van de kademuren die per locatie gespecificeer
worden.
Datum: 7-10-2020 De input is verzameld vanuit de stakeholders Waternet en Alliander, en raakvlakprojecten zoals vernieuwing. x
Versie: 1.0 De lijst wordt besproken met de aannemer en wordt geverifieerd voor start uitvoering.

Eigenaar TypeEis _ Eis omschrijving Referentie Verificatie ___Opmerking Datum Verificatie _

 

ALG-001 IB Technisch De veilgheidsconstructie dient geplaatst te worden ter plaatse van Techniek Ontwerprapport
de Grimburgwal (GBWO104 UVA), deel 1 t/m 4 van de tekening
aangeleverd met het duikonderzoek van Baars-Cipro (tek,

20P102.T01-Risicokaart)
ALG-003 IB Technisch De damwand dient ingemeten te worden na plaatsing van de Techniek Plan van aanpak /

veilgheidsconstructie, na aanvulling van zand dient deze nogmaals ontwerprapport
ingemeten te worden t.b.v. vaststellen nulmeting conform de
raamovereenkomst AI 2018-0344.

ALG-005 IB Technisch Het ontwerp en uitvoering dient uitgevoerd te worden conform het Project kwaliteitsplan Ontwerprapport / Plan
Project Kwaliteitsplan van de aannemer, waarbij de van aanpak
raamovereenkomst AI 2018-0344 en RAW leidend ziin.

ALG-006 IB Technisch De gemeente maakt de keuze m.b.t. de werkmethode. De Techniek Plan van aanpak

aannemer levert input voor 0.a. de onderdelen
haalbaarheid,risico's, kosten en uitvoeringstijd per werkmethode.

ALG-007 IB Technisch De gehele kade en de geplaatste veilgheidsconstructie dient Technisch Monitoringsplan
gemonitoord te worden op deformatie. IB doet de nulmeting voor
monitoring van deformaties kade en panden, de aannemer neemt
deze gegevens over. Haar belendingen en eventuele krtitische
objecten in de omgeving dienen tijdens de uitvoeringsperiode
gemonitord te worden op trillingen, geluid en deformaties.

ALG-008 IB Technisch Bij gebruik van een ponton op het water dient een Techniek Stabiliteitsberekening
stabiliteitsberekening te worden gemaakt.
ALG-011 IB Technisch Het V&G-plan uitvoering dient opgenomen te worden in het Techniek Plan van aanpak

werkplan. Voor veiligheid geldt de NVAF-richtlijn (Hijsen conform
NVAF veilig hijsen bij funderingswerkzaamheden, NVAF richtlijn
drijvend funderingsmaterieel, NVAF richtlijn funderingswerk in de
publieke omgeving), landelijke richtlijn bouw- en sloopveiligheid en
ZWIA (Zo Werken wij In Amsterdam).

ALG-015 IB Technisch Bij zandaanvulling dient een doek te worden aangebracht tussen Techniek Ontwerptekening /
slib en zandaanvulling. Plan van aanpak

ALG-016 IB Technisch Bij een veiligheidsconstructie met een stempelraam en Techniek Ontwerptekening /
zandaanvulling tot onder de waterlijn dient om de 30m een Plan van aanpak

drenkelingentrap te worden bevestigd die praktisch en goed
zichtbaar is, zowel aan de waterkant als de kadekant van de

coanstructie in verhand met verdrinkinssgevaar
ALG-017 IB Technisch Bij een veiligheidsconstructie met drenkelingentrappen en waar Techniek Ontwerptekening /

geen wrijfgording wordt geplaatst, dient een grijplijn net boven de ontwerprapport
waterlijn tegen de damwand te worden bevestigd, zodat een
drenkeling zich via de grijplijn naar de drenkelingentrap kan

varnlaatsan
",../images/1.0/969284_mails_incl_bijlagen_4_1.zip__concatenated_p_004.jpg
Wob-besluit-AGroGas-2021-001103.html__concatenated,1.0,"COMMISSIE RECHTSBESCHERMING patum

13 seplember 2019

Zaaknummer

AdVIGS 2019-005421 + 2019-005438

Blad
1van 10

Aan

Gedeputeerde Staten

1. Onderwerp

De bezwaarschriften van

L _ mevrouwir. n de heer
2. deheer ;

3. dc heeren mevrouv .
4. de heer en nevrou

5. de hecren moro

6. de heer

7. de heer en merouv

3. nvvowE-: : -
9. morouw E n c c
10. dc hecr cn mevrouw

1. de Stichting Leefbaar Buitengebied Gelderland;

12. de Coöperatie Mobilisation for the Environment U.A. (MOE);

13. de Varsseveldse Industriële Vereniging (VTV);

14. Koel- en Vrieshuis Lintelo B.V.;

15. Van Raam Aalten B.V.;

16. Frontis B.V.,

gericht tegen het besluit van Gedeputeerde Staten (hierna; GS) van 15 maart 2019, zaaknummer D190171287,
waarbij GS een omgevingsvergunning voor de activiteit ‘bouwen’ hebben verleend aan AGroGas U.A.
(actualisatie bouw AGroGas op Euroweg 2 en 4 te Varsseveld).

De commissie Rechtsbescherming (hierna: Commissie) heeft alle aan haar beschikbaar gestelde stukken
betrokken bij dit advies.

Het bezwaarschrift is behandeld tijdens de hoorzittingen van de Commissie op 11 juni en 23 juli 2019, waar
partijen een toelichting op hun standpunten hebben gegeven. Kortheidshalve verwijst de Commissie naar de
bijgevoegde verslagen van de hoorzittingen.

Markt 11 | 6811 CG Arnhem BNG Bank Den Haag = provincie
Postbus 9090 | 6800 GX Arnhem N1L74BNGlo0285010824

BIC-code BNG Bank: BNGHNL2G G ld 1 d
026 350 90 09 e er an
post@gelderland.nl Btw-nummer: NLO01825100,B03
wuuwgelderland.nl KvK-nummer: 51468751

41870056
",../images/1.0/Wob-besluit-AGroGas-2021-001103.html__concatenated_p_05.jpg
Wob-besluit-inzake-opkoopregeling-kalverhouderij-2021-010918.html__concatenated,1.0,"Datum
5 oktober 2021

Zaaknummer
2021-010918

Onderwerp
Wob-Besluit opkoopregeling
kalverhouderij

Inlichtingen bij
Provincieloket

026 359 99 99
post@gelderland.nl

Blad
1van2

Geach t

Wij verstrekken hierbij (gedeeltelijk) de door u gevraagde informatie inzake de aankoopregeling
van een kalverhouderij. Dit houdt in dat het besluit dat is genomen op 20 september 2021,
zaaknummer 2021-010918 wordt ingetrokken.

Openbaarmaking
Voor openbaarmaking van de informatie gelden een aantal uitzonderingen en beperkingen. Deze
informatie wordt geheel of gedeeltelijk niet openbaar gemaakt (onleesbaar). Dit gaat om:

Alle persoonsgegevens, zoals naam, adres en telefoonnummers, van personen die geen publieke
functie bekleden, worden niet openbaar gemaakt vanwege de privacy. Deze gegevens zijn weggelakt
zonder code.

Niet openbaar

Daarnaast worden zevental documenten niet openbaar gemaakt. De betreffende documenten zijn
opgenomen in de bijgevoegde inventarislijst. De documenten worden niet openbaar gemaakt
omdat deze vallen onder een van de uitzonderingsgronden van de Wob. In de inventarislijst zijn
tweetal codes opgenomen, deze worden in de volgende alinea uitgelegd;

Met code 6, wordt verwezen naar artikel 10, tweede lid onder b: financiële of economische belangen
van de Provincie van de Wob. De informatie die onder deze uitzonderingrond valt, wordt niet
openbaar gemaakt, omdat bij openbaarmaking onze onderhandelingspositie wordt aangetast,
waardoor onze financiële belangen ernstig geschaad worden. Bovendien hebben deze
onderhandelingen een vertrouwelijk karakter en kan deze regeling enkel slagen als het vertrouwen
geborgd wordt.

Bij één document is ook code 4 van toepassing, met deze code wordt verwezen naar artikel 10,
tweede lid onder e: de eerbiediging van de persoonlijke levenssfeer. In dit document staat
informatie met een persoonlijk karakter die bij openbaarmaking de privacy schaadt.

E D D
Markt 11 | 6811 CG Arnhem BNG Bank Den Haag _ PIOV]_HC]_Q
Postbus 9090 | 6800 GX Arnhem NL74BNGHo285010824
BIC-code BNG Bank: BNGHNL2G G elde r1and
026 359 99 99
post@gelderland.nl Btw-nummer: NL001825100.B03

www.gelderland.nl

KvK-nummer: 51468751
",../images/1.0/Wob-besluit-inzake-opkoopregeling-kalverhouderij-2021-010918.html__concatenated_p_4.jpg
Wob-besluit-inzake-SKP-2022-000108.html__concatenated,1.0,"ì«\’Royal

HaskoningDHV

Enhancing Society Together

Notitie HaskoningDHV Nederland B.V.
Industry & Buildings

Aan: n

Van: |

Datum: 31 augustus 2017

Ons kenmerk: I&BBF3797N001D0.1

Classificatie: Vertrouwelijk

Onderwerp: ldentificatie Geur afkomstig van PM2 Parenco

1 Inleiding

In augustus 2016 heeft Parenco B.V. te Renkum (verder Parenco) de papiermachine 2 (verder PM2) in
gebruik genomen. PM2 is sinds 2009 buiten bedrijf geweest. In de tussenliggende periode is PM2
omgebouwd om in plaats van papier, papier voor de golfkartonindustrie te kunnen gaan produceren. Bij
de productie van papier ontstaat geur die naar de buitenlucht wordt geëmitteerd.

Volgens de geurvoorschriften van de vigerende omgevingsvergunning van Parenco (d.d. 27 maart 2015)
dient Parenco een geuronderzoek uit te voeren naar de daadwerkelijk optredende geuremissie van de
omgebouwde PM2. Deze geuremissie is reeds in kaart gebracht en weergegeven in de Royal
HaskoningDHV rapportage ‘Bepaling geuremissies vanuit Papiermachine 2’, d.d. 4 augustus 2017 met
referentie I&BBF3797R001D02. Hieruit is gebleken dat de vastgestelde geuremissie van PM2 voldoet
aan hetgeen vergund is in de omgevingsvergunning van Parenco, d.d. 27 maart 2015.

Naast de voorschriften uit de vergunning blijkt in de praktijk dat in de omgeving van Parenco sinds de
ingebruikname van PM2 een tot voorheen niet voorkomende geur waarneembaar is geworden. Deze
geur wijkt af van de bekende papierachtige geur in de omgeving. De nieuwe geur wordt omschreven als
‘chloorachtig’, ‘broomachtig’ of ‘ een ziekenhuis/klinisch luchtje’. Vooral deze nieuwe geur leidt tot
geurklachten in de omgeving. Dit was met name het geval bij in de inregelperiode na de opstart van
PM2. Na verschillende optimalisaties zijn de klachten reeds verminderd.

Er is tevens aandacht besteed aan het identificeren van deze onbekende geur. Hierbij is geprobeerd om
te achterhalen wat de oorzaak is dat de geur van PM2 afwijkt van de ‘bekende’ papiergeur. Dit
onderzoek is weergegeven in deze notitie.

2 Metingen

Meetplan

Tijdens meerdere bedrijfsbezoeken aan Parenco zijn alle mogelijk relevante emissiebronnen nagelopen.
Kenmerkend hierbij was dat geen enkele bron als duidelijke veroorzaker van de nieuwe geur kon worden
aangemerkt, ondanks dat deze nieuwe geur wel af en toe licht waarneembaar was op het dak van PM2.

De wind stond op deze dagen overigens gunstig voor deze inspectie, namelijk uit noordwestelijke
richting, waardoor de pluimen van de (lage) schoorstenen op het dak konden worden waargenomen.

Opmerkelijk was dat in de dichte nabijheid bij geen enkele bron de nieuwe geur waargenomen kon

worden. Dichtbij iedere bron was duidelijk en enkel de bekende papier geur waarneembaar. Op iets
grotere afstand van bronnen was de nieuwe geur daarentegen wel (af en toe) waarneembaar. Dit zou

31 augustus 2017 1&BBF3797N001D0.1 112
",../images/1.0/Wob-besluit-inzake-SKP-2022-000108.html__concatenated_p_0469.jpg
963729_files.zip__concatenated,1.0," 

Van:

Verzonden: vrijdag 24 januari 2020 10:56
Aan: Á

CC:

Onderwerp: RE: Klacht in Kim aangemaakt

Fijn! Hou je ons op de hoogte?

Met vriendelijke groet,

 

Klachtencoördinator
Stadswerken |

Gemeente Amsterdam

L

Jacob Bontiusplaats 11, 1018 LL Amsterdam
Postadres: Postbus 202, 1000 AE Amsterdam
www.amsterdam.nl

 

Werkdagen: ma, di tot 13.30,woe, do tot 13.30,vrij

 

Van: C: ‚

Verzonden: vriidaa 24 ianuari 2020 10:21
Aan: ! t a t /
Onderwerp: RE: Klacht in Kim aangemaakt

Ik zal m afhandelen

 

 

 

Van: maunst DlauSwernen |
Verzonden: vrijdag 24 januari 2020 09:28 |
Aan: t g J
GE:: N n |
Onderwerp: FW: Klacht in Kim aangemaakt |

Goedemorgen collega's |

Meneeri s weer terug.…
Graag oppakken of bespreken wat te doen..

Met vriendelijke groet,
Klachtencoördinator
Stadswerken
Gemeente Amsterdam

!
ò

Jacob Bontiusplaats 11, 1018 LL Amsterdam

 
",../images/1.0/963729_files.zip__concatenated_p_076.jpg
967331_files.zip__concatenated,1.0,"14.30
14.45
15.15
15.20
15.50
16.20
17.00

 

1 mí/uy%»)

Welkom en “setting the stage” (Ronald)
Inleiding locaties. (Tess en Fedèle)
World-café

Eerste ronde: 4 tafels

Tweede ronde: 4 tafels

Plenaire terugkoppeling

Wrap-up / Afsluiting
",../images/1.0/967331_files.zip__concatenated_p_092.jpg
969443_bijlagen_3.zip__concatenated,1.0,"Van: E n

 

Aan: Ulichki Boudchourt, Fenna

cc: K E N e N --
Onderwerp: FW: Overlast?7?

Datum: dinsdag 21 mei 2019 9:32:20

Bijlagen: image002,png

Hi Fenna,

Onderstaande mail van B N de ik je niet onthouden. Hoewel we de klachten van
omwonenden onderkennen en zeer serieus nemen, is het ook goed dit geluid te laten horen. Ik heb

deze ochtend samen met. en_ een verkennend gesprek met een tweetal mediators om te
kijken hoe we dit nu aan kunnen vliegen. Is een lastige situatie, met nogal tegenstrijdige belangen.
We houden je op de hoogte.

 
 

 

Van
Verzon en: maandag 20 mei 2019 17:16

f |
On erwerp: Fwd: Overlast???

Hoi
Ook wordt nu benaderd, sluit Jij morgen nog aan bij overleg?

Groet

  
    

Verstuurd vanaf mijn 1iPhone

Begin doorgestuurd bericht:

    

Van: ' - (RM.)""
Datum: 20 mei 2019 om 17:07:50 CEST

 

Onderwerp: Overlast???

Beste allen,

Ik kreeg een terugbelverzoek van HEm van 350 Natuurfontein.
11.1

  
",../images/1.0/969443_bijlagen_3.zip__concatenated_p_152.jpg
Wob-besluit-zienswijzen-ontwerp-Natuurbeheerplan-2022-2021-011689.html__concatenated,1.0,"Inspraak ontwerp-Natuurbeheerplan 2022

Aanhef

Naam

Adres

Postcode

Plaats

E-mailadres

A: Waarover wilt u een inspraakreactie
indienen?

Kaart ontwerp-Natuurbeheerplan 2022

Kaart

natuurbeheer

Zienswijze

Geachte heer, mevrouw,

Graag verzoek ik u de kadastrale percelen
Tiel, G, nummers 809 en 2015, met een
gezamenlijke grootte van 5.78.30 ha, te
begrenzen in het natuurbeheerplan als nog
om te vormen naar natuur, NO00.01.

Hoosachtend

Upload: Natuurbeheerplan 2022, inspraak
Djoerang, mei 2021.pdf

0000000026
",../images/1.0/Wob-besluit-zienswijzen-ontwerp-Natuurbeheerplan-2022-2021-011689.html__concatenated_p_033.jpg
969284_mails_incl_bijlagen_2.zip__concatenated,1.0," 

 

Van: KE

Verzonden: woensdag 23 september 2020 14:01

Aan: n

cC: N
L

Onderwerp: RE: deelopdracht 8 GBWO104

,

Graag toch even benoemen in de beschrijving mob demob.

Ook andere mensen zitten op dit contract en ik wordt zo nu en dan eens gewezen (ook door andere) op
eerder toegevoegde besteksposten en prijzen daaruit.

Het nu niet specifiek benoemen maakt dat ik op papier in principe al het willekeurig materieel op deze
locatie aan moet leveren voor deze prijs (ook voor het komende werk).

Met vriendelijke groet,

Projectleider

Hu $’teü“""?è b

Spaarndammerdijk 661|1014 AD Amsterdam
Tel (020) 682 35 65 | Fax (020) 682 72 55 | Mobie!
n

E-mail:
E-mail | Website | Kaart

 

i Bekijk mijn Bekijk ons
UE erofie! Bedrijfsprofiel

 

 

Disclaimer: De informatie opgenomen in dit bericht kan vertrouwelijk zijn en is uitsluitend bestemd voor
de geadresseerde. Indien u dit bericht ten onrechte ontvangt, wordt u verzocht de inhoud niet te
gebruiken en de afzender direct te informeren door het bericht te retourneren. De geadresseerde van
deze e-mail kan geen rechten ontlenen aan de inhoud van deze e-mail. KvK: 34190477

\"" WE

Verzonden: woensdag 23 september 2020 12:28

A E
: N ;

Onderwerp: RE: deelopdracht 8 GBWo104

Prima, zet ik hem zo door.

Ps; Mob/demob; heeft alleen betrekking met de werkzaamheden die in deze deelopdracht staan; dus
niet voor het plaatsen van een noodconstructie; daar volgt aparte opdracht voor.

Ps; Indexatie volgt uiteraard weer automatisch via l

Groet,
",../images/1.0/969284_mails_incl_bijlagen_2.zip__concatenated_p_299.jpg
969284_mails_incl_bijlagen_2.zip__concatenated,1.0," 

Van: n

Verzonden: vrijdag 4 september 2020 15:29

Aan: M . .
E .

cC: D

Onderwerp: RE: stavaza overleg GBW

Is er al een timetelinummer voor GBW??

Groet,

Gemeente Amsterdam

van:

Verzonden: vrijdag 4 september 2020 13:56

: WE . . e .
m

c:: EN

Onderwerp: stavaza overleg GBW

Tijd: maandag 7 september 2020 9:30-10:00 (UTC+01:00} Amsterdam, Berlijn, Bern, Rome,
Stockholm, Wenen.

Locatie: teams

[Link naar de virtuele MS Teams ruimte ]

 

Dank zij de oplettendheid van B iets later ivm langere dagstart op maandag ;-)
",../images/1.0/969284_mails_incl_bijlagen_2.zip__concatenated_p_460.jpg
Tweede-deelbesluit-Wob-verzoek-beslaglegging-Archeodienst-aanvulling.html__concatenated,1.0,"— ...

Van: B

Verzonden: maandag 5 september 2016 12:48
Aan: D

Onderwerp: RE: Terug: Archeodienst Spoed!
Categorieën: B e bezig

Hoi,

Ik heb vanmorgen tussendoor even met Josan gesproken.

Begrijp iK uit jouw mail dat g hier ook iets van

vindt?
Misschien dat we elkaar (met ggg) straks even kunnen spreken, is handiger dan via de mail.

G

_Celderland_

E N | e | N | ° | v Gelderland.nl

PS: De provincie Gelderland onivangt uw post graag digitaal via post@gelderland.nl

à Denk aan het milieu, alvorens te besluiten deze mail te printen

Van: D
Verzonden: maandag 5 september 2016 12:43

Aan
cC: EN + GLD ; Schaaf van der, Joke;
Onderwerp: Terug: Archeodienst Spoed!

Beste N

Ik heb je mail gelezen. Heel kort:
}
N

'

Dus brief in concept akkoord. Nog even met onze woordvoerder punten en komma's checken voor het de deur
uitgaat.

Mail met uitleg aan andere provincies : wakker geschud is met een d.
en ik sta achter de uitleg waarom het ook anders kan.

Heb je hier voldoende aan?

Groet
e . >schreef:

0000000092
",../images/1.0/Tweede-deelbesluit-Wob-verzoek-beslaglegging-Archeodienst-aanvulling.html__concatenated_p_098.jpg
967351_files_2.zip__concatenated,1.0,"Cijfers en data Nieuwe Meervaart

Investeringsbedrag Nieuwe Meervaart

In de VJN 2019 is de investering voor de Meervaart opgenomen.

De investering is berekend op basis van de kengetallen van het model van BBN, zie bijlage.
Hieraan is toegevoegd een opslag voor BENG .- per m2: gebaseerd op de menukaart
maatschappelijke voorzieningen) en zijn de bedragen op basis van de BDB-index geïndexeerd naar

prijspeil 2019.

Het investeringsbedrag is als volgt opgebouwd:

basisbedrag (bbn-model) €_

zENC <B
index < H

Totaal (afgerond op duizendtallen): €_

In de jaarschijf 2020 staat het voorbereidingskrediet (€_) en het uitvoeringskrediet is

opgenomen in 2022 (€_).

Voor het investeringskrediet is uitgegaan van het bruto bedrag. Onderzocht wordt hoe de
opbrengst van de huidige locatie ingezet kan worden. De intentie is om hierdoor het benodigde

uitvoeringskrediet te verlagen.

Proces/financiële planning (op hoofdlijnen en op basis van hoe de cijfers nu gepland staan in

de VJN)

 

Wanneer

Wat

 

VJN 2019 (besloten juli 2019)

In de bandbreedte van de investeringen voor kunst en cultuur
is rekening gehouden met de investering in een nieuwe
Meervaart

 

BGR 2020 (november 2019)

Besloten wordt over het voorbereidingskrediet (hier is geen
specifieke voorbereiding vanuit het project voor nodig)

 

Haalbaarheidsonderzoek (eind
2019)

Duidelijkheid over:
- _ Programma Nieuwe Meervaart
- _ Locatie Nieuwe Meervaart
- _ Gebouw en exploitatie

 

VJN 2020 (ambtelijke
voorbereiding eind
2019/besluitvorming juli 2020)

Eventuele bijstellingen (indien noodzakelijk)

 

VJN 2021 (ambtelijke
voorbereiding eind
2020/besluitvorming juli 2022)

Definitieve onderbouwing en aanvraag uitvoeringskrediet

 

BGR 2021 (november 2021)

Besloten wordt over het uitvoeringskrediet

 

 

Eind 2021/begin 2022

 

Kredietbesluit: specifiek raadsbesluit om uiteindelijk de
investering te gaan doen

 

12 juli 2019

 
",../images/1.0/967351_files_2.zip__concatenated_p_173.jpg
Beslissing-op-Wob-verzoek-correspondentie-RMS.html__concatenated,1.0,"- "" <

Fom:.
Sent: Tue 8/4/2020 10:02:07 AM
Subject: FW: Aanmeldnotitie MER beoordeling RMS Groenlo b.v. // OD50 / W.Z16.102147.07 / D190688437 + WRIJVERG-2-120069

o - -
Ik heb de ingediende stukken voor de mer-beoordeling in corsa gezet (W.Z16.102147.06). @. dit heeft nog geen betrekking op
bouwen.

Met vriendelijke groet,

Tweede Walstraat 14, 6511 LV Nijmegen | Postbus 1603, 6501 BP Nijmegen
IE 024_| E_‚E_ùodm .nl| www.odregionijmegen.nl
Omgeving
Regio Nljmegen
f
N.B.

E-mailberichten van en naar de ODRN worden door de ODRN informeel behandeld.
Alle per e-mail verzonden stukken die behoren bij een vergunning, dienen tevens via de reguliere weg te worden ingediend. DIE ís per post of via de OLO.

â Denk aan het milieu voordat u dit bericht print!

Van: > v s nen.n!>

Verzonden: donderdag 30 juli 2020 10:11
Aar: > o E >
cc: >> 0 < > c hoe . >; 'post@gelderland.n!'
<post@gelderland.nl>; Info ODRN <info@odrn.nl>; E v j i f o @ wrij.nl>
Onderwerp: Aanmeldnotitie MER beoordeling RMS Groenlo b.v. // OD50 / W.Z16.102147.07 / D190688437 + WRIJVERG-2-120069
Goedemorger N < B
Ik heb de aanmeldnotitie voor RMS Groenlo b.v. inmiddels geactualiseerd en afgerond. In verband met de omvang van de
bestanden, zal ik deze per We-Transfer vandaag naar jullie toesturen en in CC aa e c ator).
Ik vertrouw erop jullie hiermee voldoende te hebben geïnformeerd en verneem graag jullie reactie.
Met vriendelijke groet,
|
Adviseur milieu en ruimtelijke ontwikkeling //
Vestigingsmanager

VanWestreenen

Adviseurs voor het buitengebied VanWestreenen BV

Varsseveldseweg 65d
7131 JA Lichtenvoorde
T0544-37 05 - B
l www.vanwestreenen.nl
Volg ons ook op Facebook en LinkedIn.

Van Westreenen BV staat niet in voor de juistheid van de informatie en is in geen geval aansprakelijk voor enige schade als gevolg van de verstuurde informatie. Aan de inhoud van dit bericht
kunnen dan ook geen rechten of verplichtingen worden ontleend. Dit e-mailbericht is uitsluitend bedoeld voor de geadresseerde en kan vertrouwelijke informatie bevatten. Indien u dit ontvangt,
terwijl het niet voor u is bedoeld, verzoeken wij u ons hiervan per ommegaande te berichten.

Van
Verzonden: donderdag 26 maart 2020 11:32

aan: > <
cc: e c o ) E c o >

Onderwerp: Aanvraag RMS Groenlo b.v.

Geachte

Hierbij ontvang je, zoals ook heden ochtend telefonisch besproken, m.b.t. de vergunningprocedure WABO voor RMS Groenlo b.v.
het verzoek tot het verlengen van de termijn voor het aanleveren van de gevraagde aanvullende gegevens.
Deze brief wordt tevens vandaag per reguliere post verzonden.
Met vriendelijke groet,
E
Adviseur milieu en ruimtelijke ontwikkeling //
Vestigingsmanager

0000000429
",../images/1.0/Beslissing-op-Wob-verzoek-correspondentie-RMS.html__concatenated_p_429.jpg
969284_mails_incl_bijlagen_2.zip__concatenated,1.0,"Van: n

Verzonden: maandag 5 oktober 2020 17:38
Aan: KE
Onderwerp: RE: toevoeging ontwerp veiligheidsconstructie Grimburgwal

Beste E -- B

Zouden jullie onderstaand verzoek mbt extra gording willen meenemen:
@B in het PVE voor het ontwerp wat als bijlage bij de ontwerprapportage moet worden gevoegd.

@EEEEEN. in de tekst van de ontwerprapportage
Alvast bedankt!

Met vriendelijke groet,

Technisch Manager
Programma Bruggen & Kademuren

E
T

Gemeente Amsterdam
Weesperstraat 430, 1018 DN Amsterdam

www.amsterdam.nl/bruggenkademuren

van:
Verzonden: maandag 5 oktober 2020 17:35

A"" W e
cc: WE e e e

Onderwerp: toevoeging ontwerp veiligheidsconstructie Grimburgwal

Beste EN B

We hebben van Nautisch Beheer een 1° reactie op het ontwerp van de veiligheidsconstructie
Grimburgwal binnen. Ze verzoeken om in aanvulling op het ontwerp een gording met een dubbele plank
aan te brengen op 0,4m en 0,6m boven het wateroppervlak, ter hoogte van de brug waar de boten
draaien.

Zouden jullie dit in de uitvoeringstekeningen willen meenemen?

Met vriendelijke groet,

Technisch Manager
",../images/1.0/969284_mails_incl_bijlagen_2.zip__concatenated_p_401.jpg
969284_mails_incl_bijlagen_7.zip__concatenated,1.0," 

Van: e

Verzonden: donderdag 24 september 2020 10:27

Aan: |

Onderwerp: ondertekende brief van de UvA aan de Gemeente
Bijlagen: 2020-106569 Brief aan Gemeente Amsterdam.pdf
Beste

In de bijlage de heden ondertekende brief van de UvA aan de Gemeente Amsterdam in verband met
opdracht werkzaamheden kademuur Grimburgwal. Deze zal heden tevens per post worden
verzonden.

Met vriendelijke groet,

Jurist

 

Universiteit van Amsterdam

Postbus 19268 | 1000 GG Amsterdam
Spui 21 | 1012 WX Amsterdam

020 - 525 2455
",../images/1.0/969284_mails_incl_bijlagen_7.zip__concatenated_p_318.jpg
